-984.54609709     0.00
-984.54988385     2.00
-984.55400588     2.00
-984.55215576     2.00
-984.54383414     0.00
-984.53124071     0.00
-984.53899889     0.00
-984.54749094     0.00
-984.55211631     2.00
-984.55082579     2.00
-984.54637272     0.00
-984.55695607     2.00
-984.55330991     2.00
-984.55150954     2.00
-984.55273367     2.00
-984.55329415     2.00
-984.55552097     2.00
-984.55656804     2.00
-984.55704110     2.00
-984.55609484     2.00
-984.55402441     2.00
-984.55599778     2.00
-984.55768672     2.00
-984.55494759     2.00
-984.55122519     2.00
-984.55373129     2.00
-984.55367566     2.00
-984.55666679     2.00
-984.56078070     5.00
-984.56090066     5.00
-984.55820814     2.00
-984.55697722     2.00
-984.55443856     2.00
-984.55555830     2.00
-984.55746035     2.00
-984.55803296     2.00
-984.56078593     5.00
-984.56008838     5.00
-984.56055520     5.00
-984.56448703     10.00
-984.56720669     10.00
-984.56685069     10.00
-984.56347321     5.00
-984.55970792     5.00
-984.55647505     2.00
-984.55863138     2.00
-984.55958287     5.00
-984.56395932     5.00
-984.56507043     10.00
-984.56347214     5.00
-984.56397870     5.00
-984.56690336     10.00
-984.56908661     10.00
-984.56843600     10.00
-984.56505459     10.00
-984.56072555     5.00
-984.55905303     2.00
-984.56044021     5.00
-984.56001665     5.00
-984.56559765     10.00
-984.56514258     10.00
-984.56387984     5.00
-984.56471982     10.00
-984.56657501     10.00
-984.56796710     10.00
-984.56649579     10.00
-984.56263748     5.00
-984.55959484     5.00
-984.55897764     2.00
-984.55962938     5.00
-984.56286634     5.00
-984.56581733     10.00
-984.56411551     10.00
-984.56508125     10.00
-984.56594674     10.00
-984.56627058     10.00
-984.56703507     10.00
-984.56535129     10.00
-984.56167105     5.00
-984.55861114     2.00
-984.55756142     2.00
-984.55977619     5.00
-984.56483447     10.00
-984.55116278     2.00
-984.55340971     2.00
-984.55758706     2.00
-984.55241415     2.00
-984.54373616     0.00
-984.54067987     0.00
-984.54758866     0.00
-984.55428935     2.00
-984.55610963     2.00
-984.55216644     2.00
-984.54971342     2.00
-984.55016081     2.00
-984.56112079     5.00
-984.55895183     2.00
-984.55993228     5.00
-984.56256720     5.00
-984.56491968     10.00
-984.56620500     10.00
-984.56299730     5.00
-984.55579373     2.00
-984.55108206     2.00
-984.55233237     2.00
-984.56016773     5.00
-984.56483035     10.00
-984.54999220     2.00
-984.54814787     0.00
-984.55022018     2.00
-984.55495030     2.00
-984.56036572     5.00
-984.55808403     2.00
-984.54933636     2.00
-984.53745597     0.00
-984.53873058     0.00
-984.54940235     2.00
-984.55869901     2.00
-984.55560493     2.00
-984.56609861     10.00
-984.56220499     5.00
-984.55960068     5.00
-984.55319391     2.00
-984.55161025     2.00
-984.55539229     2.00
-984.55969082     5.00
-984.56113531     5.00
-984.55969123     5.00
-984.55808745     2.00
-984.56892584     10.00
-984.56573090     10.00
-984.56064594     5.00
-984.55936543     5.00
-984.55544171     2.00
-984.55419648     2.00
-984.55490237     2.00
-984.55706705     2.00
-984.55823586     2.00
-984.55859242     2.00
-984.55785147     2.00
-984.55821282     2.00
-984.56062526     5.00
-984.56075206     5.00
