# Final energies generated by paramfit for fit.prmtop
# Num	Amber+K		Quantum		Initial Amber+K
0	-617812.17088	-617812.41840	-617843.71483
1	-617812.94284	-617814.79463	-617843.15662
2	-617814.36114	-617817.38125	-617842.13597
3	-617813.29511	-617816.22028	-617841.19927
4	-617808.62272	-617810.99838	-617840.40662
5	-617801.27861	-617803.09588	-617840.45911
6	-617805.12537	-617807.96421	-617839.13778
7	-617810.44260	-617813.29306	-617840.49434
8	-617813.65871	-617816.19552	-617841.88004
9	-617815.37257	-617815.38571	-617844.42978
10	-617813.25457	-617812.59136	-617844.56356
11	-617816.37218	-617819.23252	-617836.57193
12	-617811.68116	-617816.94452	-617834.93315
13	-617811.23322	-617815.81477	-617836.08742
14	-617811.45161	-617816.58292	-617835.79913
15	-617814.25814	-617816.93463	-617837.31562
16	-617816.13733	-617818.33198	-617836.35987
17	-617816.12711	-617818.98903	-617835.23768
18	-617815.64053	-617819.28588	-617835.04085
19	-617815.10326	-617818.69209	-617836.51809
20	-617813.36340	-617817.39287	-617836.96223
21	-617815.54839	-617818.63118	-617837.70483
22	-617816.94456	-617819.69101	-617837.11674
23	-617814.75222	-617817.97218	-617836.61697
24	-617811.98258	-617815.63633	-617835.92414
25	-617813.68118	-617817.20894	-617837.30903
26	-617814.88082	-617817.17403	-617838.90922
27	-617816.73830	-617819.05099	-617837.76971
28	-617819.49077	-617821.63251	-617836.64073
29	-617819.74410	-617821.70779	-617836.43675
30	-617817.02857	-617820.01821	-617836.01438
31	-617816.22433	-617819.24579	-617837.34592
32	-617814.83320	-617817.65276	-617838.53213
33	-617815.99750	-617818.35540	-617838.74701
34	-617817.33735	-617819.54896	-617838.01161
35	-617819.09567	-617819.90828	-617838.73264
36	-617820.79294	-617821.63579	-617839.50275
37	-617820.30623	-617821.19807	-617840.72001
38	-617820.21941	-617821.49101	-617840.49831
39	-617824.09872	-617823.95827	-617840.83363
40	-617826.94798	-617825.66488	-617840.71153
41	-617827.31881	-617825.44149	-617840.86817
42	-617823.90655	-617823.32209	-617840.17308
43	-617820.73768	-617820.95933	-617840.73259
44	-617819.71034	-617818.93067	-617842.72913
45	-617821.72637	-617820.28379	-617843.18801
46	-617821.98734	-617820.88086	-617841.98629
47	-617826.17307	-617823.62713	-617841.71892
48	-617826.50076	-617824.32436	-617842.25357
49	-617824.60375	-617823.32142	-617842.53545
50	-617825.24545	-617823.63929	-617842.93997
51	-617828.92373	-617825.47454	-617843.71013
52	-617831.42419	-617826.84455	-617843.54083
53	-617830.30250	-617826.43629	-617842.36486
54	-617826.71457	-617824.31442	-617841.50101
55	-617824.09551	-617821.59790	-617842.96361
56	-617823.11429	-617820.54838	-617843.96915
57	-617824.57355	-617821.41885	-617844.41308
58	-617822.82672	-617821.15306	-617841.31508
59	-617829.13111	-617824.65520	-617843.71457
60	-617828.24158	-617824.36963	-617843.76791
61	-617826.32442	-617823.57725	-617843.77600
62	-617826.59648	-617824.10435	-617843.63712
63	-617829.36689	-617825.26850	-617844.16388
64	-617830.41819	-617826.14205	-617843.04545
65	-617828.86441	-617825.21879	-617841.98965
66	-617826.10583	-617822.79766	-617842.26489
67	-617824.39490	-617820.88837	-617843.73118
68	-617823.02735	-617820.50107	-617843.68034
69	-617824.55875	-617820.91005	-617844.46776
70	-617825.65476	-617822.94127	-617842.17321
71	-617830.23196	-617824.79305	-617846.00875
72	-617828.99795	-617823.72514	-617846.63816
73	-617827.64270	-617824.33115	-617845.83399
74	-617827.11996	-617824.87425	-617844.95387
75	-617828.24211	-617825.07747	-617844.84504
76	-617828.69218	-617825.55719	-617843.52281
77	-617827.02681	-617824.50060	-617842.47128
78	-617823.92347	-617822.19122	-617842.15383
79	-617821.72193	-617820.27109	-617843.10297
80	-617820.95839	-617819.61238	-617843.91957
81	-617823.62359	-617821.00217	-617844.56835
82	-617827.61581	-617824.17629	-617844.63375
83	-617819.78960	-617815.59717	-617847.77013
84	-617819.46943	-617817.00714	-617846.65346
85	-617817.07629	-617819.62847	-617842.53409
86	-617813.85935	-617816.38242	-617842.82173
87	-617810.70345	-617810.93689	-617844.03425
88	-617808.50639	-617809.01904	-617841.64518
89	-617810.14133	-617813.35438	-617838.40993
90	-617814.35330	-617817.55913	-617838.98050
91	-617817.54462	-617818.70137	-617842.40746
92	-617818.10761	-617816.22698	-617846.62827
93	-617816.17792	-617814.68768	-617846.35634
94	-617818.11854	-617814.96843	-617846.96870
95	-617827.56316	-617821.84592	-617848.31173
96	-617824.70609	-617820.48488	-617847.75755
97	-617823.61860	-617821.10012	-617846.88466
98	-617823.97868	-617822.75356	-617845.99982
99	-617825.59288	-617824.22976	-617845.17255
100	-617825.71370	-617825.03631	-617843.03902
101	-617822.15127	-617823.02345	-617840.90222
102	-617817.07690	-617818.50314	-617840.80276
103	-617814.74199	-617815.54652	-617842.62585
104	-617817.16784	-617816.33110	-617845.08819
105	-617821.68095	-617821.24787	-617844.28497
106	-617826.84688	-617824.17371	-617845.47330
107	-617818.34516	-617814.86262	-617846.94711
108	-617815.62759	-617813.70529	-617845.97550
109	-617815.44018	-617815.00568	-617845.55859
110	-617817.61836	-617817.97388	-617845.08652
111	-617819.66156	-617821.37211	-617842.60199
112	-617816.48394	-617819.94032	-617839.44676
113	-617811.01756	-617814.45108	-617838.90433
114	-617803.44484	-617806.99601	-617839.07602
115	-617807.64499	-617807.79584	-617843.41920
116	-617813.04988	-617814.49248	-617843.05432
117	-617818.16083	-617820.32623	-617842.00021
118	-617821.16129	-617818.38467	-617846.46034
