73		27.3366		21.1538		22.5167
74		12.2078		10.2236		7.3879
75		13.8180		8.5921		8.9982
76		24.6410		19.4889		19.8211
77		17.6579		12.1119		12.8380
78		20.8371		15.2464		16.0172
79		0.0000		0.5746		-4.8198
80		9.8371		4.8540		5.0172
81		14.1709		7.1208		9.3511
82		13.8627		10.1706		9.0429
83		15.7440		9.5118		10.9242
84		9.5803		4.4854		4.7605
85		0.2150		0.0980		-4.6048
86		15.1874		10.0790		10.3676
87		4.9834		1.4676		0.1636
88		6.4968		3.2612		1.6769
89		8.2755		3.4081		3.4557
90		10.4104		9.7734		5.5905
91		11.9344		5.8139		7.1145
92		15.5115		8.4158		10.6916
93		6.9564		3.0496		2.1366
94		3.8007		1.7562		-1.0191
95		11.0496		7.1997		6.2298
96		6.2490		2.7356		1.4292
97		3.7831		0.7392		-1.0367
98		7.6347		3.3702		2.8149
99		1.8589		0.1121		-2.9610
100		1.2311		0.9884		-3.5887
101		5.6148		2.0417		0.7949
102		6.4395		2.5565		1.6196
103		0.2999		0.3681		-4.5199
104		10.6083		5.6761		5.7885
105		11.9807		6.4855		7.1609
106		12.4479		9.0323		7.6281
107		13.1813		8.2156		8.3615
108		8.4511		4.4479		3.6312
109		0.4372		0.0000		-4.3826
110		13.0507		8.7380		8.2309
111		4.3725		2.0106		-0.4474
112		6.9170		3.0234		2.0971
113		9.3481		4.0286		4.5282
114		11.2722		9.1922		6.4523
115		10.2653		5.5515		5.4455
116		12.9333		7.3960		8.1135
117		8.0026		3.1849		3.1827
118		4.6178		2.1188		-0.2020
119		10.8176		7.8722		5.9977
120		5.9516		2.9991		1.1317
121		3.3680		1.3207		-1.4519
122		7.0457		3.4641		2.2259
123		1.8762		0.4180		-2.9436
124		2.0064		1.1416		-2.8134
125		5.0965		2.4040		0.2767
126		5.9452		2.7883		1.1253
127		7.4686		8.0398		2.6487
128		9.2392		6.9279		4.4194
129		26.9891		19.5887		22.1692
130		15.7881		12.2963		10.9683
131		22.8938		18.8130		18.0740
132		21.0963		12.1424		16.2765
133		7.6939		7.6577		2.8741
134		18.8459		15.6493		14.0261
135		10.1140		4.2252		5.2942
136		10.5702		7.9185		5.7504
137		11.1303		7.7902		6.3104
138		13.2124		9.1757		8.3925
139		25.4449		16.2169		20.6250
140		26.6177		21.9070		21.7979
141		11.0034		7.8831		6.1836
142		8.8836		8.1177		4.0638
143		10.6263		7.1338		5.8065
144		9.9115		8.0150		5.0917
145		8.7330		5.2188		3.9132
146		16.6692		8.5108		11.8494
147		8.1921		6.7120		3.3722
148		7.9062		8.1526		3.0863
149		11.6818		4.4798		6.8619
150		13.5398		5.8999		8.7199
151		6.1635		4.3901		1.3437
152		9.9076		6.6110		5.0878
153		7.8152		3.3489		2.9953
154		7.5671		7.1002		2.7472
155		9.6800		5.3781		4.8602
156		3.6787		2.1082		-1.1412
157		5.3583		4.3187		0.5385
158		9.0129		6.4356		4.1931
159		3.0322		2.5870		-1.7877
160		12.8730		4.3400		8.0532
161		15.6772		6.9209		10.8573
162		7.4001		7.0790		2.5803
163		5.7459		2.6580		0.9261
164		14.6835		5.3988		9.8637
165		8.8109		3.7127		3.9910
166		7.8717		6.8014		3.0518
167		10.8209		3.7777		6.0011
168		3.9206		3.1810		-0.8993
169		2.3503		1.7208		-2.4696
170		4.6931		3.8023		-0.1268
171		7.2867		4.0342		2.4669
172		2.2504		2.0301		-2.5695
173		1.9348		1.6819		-2.8850
174		1.1118		2.0495		-3.7080
175		9.1425		4.4651		4.3227
176		18.0776		9.1528		13.2578
177		14.2222		11.9487		9.4023
178		18.8172		12.3666		13.9974
179		11.9382		5.0425		7.1184
180		1.7725		1.7352		-3.0473
181		17.2134		12.6025		12.3936
182		5.9080		1.5232		1.0882
183		8.0102		4.1542		3.1904
184		7.4246		3.6392		2.6047
185		12.1063		9.8126		7.2865
186		15.2795		7.0338		10.4597
187		19.3143		11.0845		14.4945
188		7.0906		3.9914		2.2708
189		4.5143		2.9661		-0.3055
190		10.9456		6.7332		6.1258
191		6.5731		3.6172		1.7532
192		4.9049		1.4026		0.0850
193		9.1847		3.5147		4.3649
194		3.2682		1.4287		-1.5516
195		2.3813		2.4995		-2.4385
196		6.5786		1.7926		1.7588
197		7.5542		2.4020		2.7343
198		9.7923		10.7610		4.9725
199		11.7503		9.4975		6.9305
200		28.3725		21.9625		23.5526
201		15.0024		10.7657		10.1825
202		20.7756		15.6331		15.9557
203		25.2545		18.3062		20.4347
204		10.1294		10.0336		5.3096
205		17.7106		12.9556		12.8907
206		13.1233		6.5823		8.3035
207		11.5969		9.3719		6.7771
208		11.8504		9.2795		7.0305
209		12.1953		9.2283		7.3755
210		28.4828		22.7148		23.6629
211		24.6437		18.6352		19.8239
212		11.7231		9.2089		6.9033
213		11.3122		9.9243		6.4924
214		10.3598		8.8275		5.5400
215		11.5856		9.7156		6.7658
216		11.3137		6.7824		6.4939
217		20.7995		13.7895		15.9796
218		9.8630		8.2606		5.0432
219		10.8405		10.2439		6.0207
220		14.8216		7.8018		10.0017
221		17.1624		10.1996		12.3426
222		21.6173		11.7888		16.7975
223		16.4361		8.8076		11.6162
224		17.2080		8.3506		12.3882
225		15.6857		9.8806		10.8659
226		16.6641		8.8913		11.8443
227		16.7907		8.0131		11.9708
228		20.1698		11.4417		15.3500
229		16.3046		9.3693		11.4847
230		18.4450		9.8176		13.6252
231		22.1157		9.3489		17.2959
232		17.8218		8.3498		13.0019
233		15.2784		10.0745		10.4585
234		17.3050		8.2434		12.4852
235		16.9310		8.5593		12.1112
236		19.7444		8.5434		14.9246
237		26.5564		12.4068		21.7366
238		15.5134		9.5843		10.6936
239		24.6417		10.6630		19.8219
240		18.5398		10.7762		13.7200
241		16.8649		7.7058		12.0450
242		19.2732		11.2064		14.4534
243		24.3291		12.4659		19.5093
244		18.1624		8.6931		13.3425
245		17.5809		7.8950		12.7610
246		10.4136		8.9769		5.5937
247		9.1468		9.2665		4.3269
248		19.9459		12.2729		15.1260
249		10.2378		9.6245		5.4179
250		15.0072		8.6326		10.1873
251		24.9617		19.0876		20.1419
252		11.6165		8.5301		6.7967
253		12.3054		8.6776		7.4856
254		17.5669		13.5953		12.7470
255		10.8751		9.4890		6.0552
256		9.3464		9.0646		4.5266
257		9.7825		10.2704		4.9626
258		22.9942		15.3960		18.1743
259		17.2408		9.9595		12.4210
260		12.4339		10.3895		7.6141
261		9.2244		9.8256		4.4046
262		11.8784		9.8820		7.0586
263		15.3421		11.2046		10.5223
264		25.2807		22.2205		20.4609
265		13.5856		9.4296		8.7657
266		12.2241		10.6357		7.4043
267		20.5889		16.4262		15.7691
268		24.0306		19.9014		19.2108
269		3.6369		3.4575		-1.1829
270		12.3568		7.3354		7.5369
271		9.2632		5.3989		4.4433
272		9.3085		7.9200		4.4887
273		9.7489		7.1274		4.9290
274		6.2775		3.5365		1.4577
275		3.3473		3.0517		-1.4726
276		9.5230		7.6914		4.7032
277		3.0721		2.7003		-1.7478
278		9.3694		3.5385		4.5495
279		12.0571		5.5854		7.2373
280		9.3173		7.9898		4.4975
281		7.8895		4.4976		3.0697
282		9.8695		6.3014		5.0496
283		10.8532		4.2816		6.0334
284		6.4540		3.5185		1.6341
285		9.9687		8.1866		5.1489
286		8.0055		3.3268		3.1856
287		3.0488		2.8580		-1.7710
288		4.8641		2.7680		0.0443
289		3.2040		2.8942		-1.6158
290		4.7108		3.6827		-0.1090
291		3.3215		2.4764		-1.4984
292		3.8059		2.4196		-1.0140
293		22.8664		12.8657		18.0466
294		15.2626		8.1058		10.4428
295		17.4410		8.8101		12.6212
296		14.7980		9.3113		9.9781
297		16.4576		8.9601		11.6378
298		17.5923		9.2987		12.7725
299		21.4616		12.1493		16.6418
300		15.7844		9.2203		10.9645
301		18.9352		10.9785		14.1153
302		20.4806		8.4565		15.6608
303		16.7979		7.8080		11.9780
304		14.4204		8.9528		9.6006
305		17.7456		9.0022		12.9257
306		17.0035		8.7985		12.1837
307		18.4831		7.8892		13.6633
308		24.4395		11.0243		19.6196
309		14.3874		8.5375		9.5675
310		22.6556		9.5253		17.8358
311		19.6204		11.4850		14.8006
312		17.7588		9.3517		12.9389
313		20.4758		11.7679		15.6560
314		24.9709		12.7711		20.1511
315		18.4573		10.2296		13.6375
316		18.1245		9.6122		13.3047
317		18.4469		10.2453		13.6270
318		15.5207		8.5566		10.7009
319		15.8708		7.3034		11.0510
320		15.0486		9.6279		10.2287
321		15.7728		8.2990		10.9530
322		14.0552		6.1966		9.2353
323		17.2802		10.1448		12.4603
324		15.5921		8.9264		10.7723
325		16.4329		7.5687		11.6131
326		22.3934		9.5975		17.5735
327		17.0938		8.1669		12.2740
328		14.6580		9.9586		9.8382
329		15.2595		6.8365		10.4396
330		15.8418		7.7643		11.0220
331		19.4675		8.5502		14.6477
332		24.4730		10.8409		19.6532
333		14.8060		9.3949		9.9862
334		25.3649		11.1756		20.5451
335		17.0369		8.7710		12.2171
336		13.8023		5.6211		8.9825
337		16.9437		9.7318		12.1239
338		20.8824		10.3128		16.0625
339		15.4286		6.3844		10.6088
340		14.4564		5.6426		9.6365
341		11.6092		6.2919		6.7894
342		3.1473		4.9191		-1.6726
343		12.2366		5.0455		7.4168
344		5.8679		5.4028		1.0480
345		9.0688		4.5550		4.2490
346		16.0822		8.3443		11.2624
347		13.0820		8.8300		8.2622
348		7.5092		5.1640		2.6894
349		18.9639		14.8940		14.1440
350		8.2647		6.1605		3.4449
351		4.5647		5.0750		-0.2552
352		4.0381		5.2316		-0.7817
353		14.1088		6.3417		9.2890
354		10.5853		4.4268		5.7655
355		6.3697		5.5079		1.5499
356		8.5426		6.1107		3.7227
357		3.0606		5.0350		-1.7592
358		9.8868		6.7281		5.0670
359		16.2268		14.0513		11.4070
360		18.2579		10.5639		13.4381
361		14.4013		11.8161		9.5814
362		9.6033		5.3136		4.7835
363		20.1105		14.3828		15.2906
364		19.9765		12.7067		15.1566
365		10.6423		7.0530		5.8224
366		6.0507		7.4897		1.2308
367		15.7644		7.6625		10.9446
368		8.1510		8.0115		3.3312
369		11.4593		6.1806		6.6395
370		20.7791		12.7664		15.9592
371		12.5125		8.4319		7.6927
372		9.3724		7.0861		4.5526
373		19.1796		16.6410		14.3598
374		9.4848		8.1586		4.6650
375		6.6569		7.5080		1.8370
376		6.8640		8.0802		2.0442
377		18.2680		9.8347		13.4482
378		13.6827		6.3671		8.8629
379		7.9952		7.7507		3.1754
380		11.4201		8.9902		6.6003
381		6.0871		7.7408		1.2673
382		10.7644		8.6511		5.9446
383		16.3842		13.8169		11.5643
384		22.7543		15.7323		17.9345
385		14.2724		10.9629		9.4526
386		9.3014		7.6609		4.4815
387		21.8357		19.5180		17.0159
388		23.1868		18.0304		18.3670
389		16.2667		7.9936		11.4469
390		3.5438		2.2261		-1.2760
391		12.2440		6.1520		7.4241
392		5.9494		3.3334		1.1295
393		9.8571		5.4571		5.0373
394		13.3393		7.5448		8.5195
395		16.4828		9.9578		11.6630
396		8.3144		4.5531		3.4946
397		17.2842		10.8743		12.4644
398		10.3922		4.4779		5.5724
399		5.7678		2.6129		0.9479
400		3.4973		2.4451		-1.3226
401		12.9499		6.7278		8.1300
402		11.2199		5.9180		6.4001
403		8.5839		3.5837		3.7641
404		13.3793		4.9480		8.5594
405		2.6454		2.2419		-2.1745
406		11.4410		4.6726		6.6212
407		17.2540		11.2091		12.4341
408		14.1051		8.3780		9.2853
409		16.3738		11.1977		11.5540
410		15.0635		6.0896		10.2437
411		16.5448		10.0919		11.7250
412		15.4100		9.1637		10.5901
413		19.5492		10.0419		14.7294
414		7.6708		3.3391		2.8510
415		14.4377		7.6510		9.6178
416		9.6107		4.7648		4.7909
417		12.4929		7.2025		7.6731
418		14.7911		8.7693		9.9712
419		18.0087		11.3686		13.1889
420		10.7985		6.3664		5.9787
421		17.7238		10.7988		12.9039
422		13.7754		5.5595		8.9555
423		10.0346		4.0327		5.2147
424		7.4948		3.6020		2.6750
425		14.8490		8.0856		10.0291
426		13.6061		7.4308		8.7862
427		12.1680		5.0382		7.3482
428		17.5348		6.8356		12.7149
429		6.5490		3.1834		1.7291
430		15.7340		5.9494		10.9142
431		18.2094		11.1703		13.3895
432		15.1144		9.2692		10.2946
433		18.4031		11.3935		13.5833
434		18.9888		8.3060		14.1689
435		16.9900		10.1909		12.1702
436		16.0370		9.6333		11.2171
437		21.7880		12.2297		16.9682
438		12.3953		6.0118		7.5755
439		16.4762		8.5795		11.6564
440		12.7844		7.3892		7.9646
441		14.9833		8.4157		10.1635
442		16.7335		9.5734		11.9137
443		20.5588		12.2443		15.7389
444		13.7497		8.2848		8.9299
445		18.6766		11.0547		13.8568
446		13.9338		6.3841		9.1139
447		12.1888		6.2872		7.3689
448		16.8437		8.9545		12.0239
449		15.8155		8.4303		10.9957
450		15.7238		6.7121		10.9040
451		21.3991		9.0863		16.5792
452		11.5764		5.8510		6.7566
453		19.6377		7.8517		14.8179
454		19.3080		11.4434		14.4881
455		16.7423		9.8986		11.9225
456		19.9562		11.7381		15.1364
457		22.5186		10.6933		17.6987
458		17.9649		10.5072		13.1451
459		17.2571		10.0966		12.4372
460		14.7807		8.0763		9.9609
461		13.5751		7.7999		8.7553
462		13.1201		5.8825		8.3003
463		13.5094		8.8995		8.6896
464		14.2671		7.3341		9.4473
465		9.9888		4.3673		5.1690
466		14.2087		7.9841		9.3889
467		14.1791		8.1262		9.3593
468		12.3087		5.1734		7.4889
469		21.7813		9.2807		16.9614
470		15.5384		7.4867		10.7186
471		12.8185		9.2174		7.9987
472		11.6167		5.1899		6.7969
473		13.9487		6.5847		9.1288
474		18.4157		8.0046		13.5959
475		19.3947		7.9866		14.5749
476		12.7473		8.6273		7.9275
477		22.7447		8.6540		17.9248
478		13.3930		6.3106		8.5731
479		9.5115		3.6601		4.6916
480		14.0049		7.3418		9.1850
481		16.5741		7.9384		11.7542
482		11.0623		4.1372		6.2425
483		10.0316		3.5446		5.2118
484		13.3226		6.6601		8.5027
485		2.0327		2.7686		-2.7871
486		11.0574		4.8671		6.2376
487		4.7910		3.5664		-0.0288
488		8.5289		4.2821		3.7090
489		13.4249		6.9257		8.6051
490		14.2683		9.1558		9.4485
491		7.0491		4.0623		2.2293
492		17.7650		12.1113		12.9451
493		8.6271		4.6324		3.8072
494		3.9715		3.0440		-0.8484
495		2.5253		3.0499		-2.2946
496		12.2094		5.6915		7.3896
497		9.7344		4.4441		4.9145
498		6.2916		3.7513		1.4717
499		9.7242		4.4650		4.9044
500		1.7802		3.0990		-3.0397
501		8.9846		4.9117		4.1648
502		16.7459		12.1678		11.9260
503		14.9399		8.2985		10.1200
504		13.9648		11.4624		9.1450
505		11.6657		4.8582		6.8459
506		17.7521		11.1798		12.9323
507		16.7237		9.7446		11.9039
508		8.1928		4.7913		3.3730
509		9.9934		6.3579		5.1736
510		8.1289		3.4511		3.3091
511		9.1336		7.2588		4.3137
512		10.6766		5.3904		5.8568
513		3.9070		2.1440		-0.9128
514		7.3559		4.7577		2.5361
515		10.5419		6.4522		5.7221
516		4.7798		2.6515		-0.0400
517		15.7031		5.1015		10.8833
518		12.8284		6.3565		8.0085
519		7.9053		7.2878		3.0854
520		5.8953		2.7545		1.0755
521		9.7631		4.3437		4.9433
522		17.7685		6.3113		12.9486
523		11.0652		4.2396		6.2453
524		8.2278		6.8542		3.4080
525		13.3436		4.4038		8.5237
526		5.8543		3.4201		1.0345
527		2.8930		1.6740		-1.9268
528		6.7500		4.2007		1.9302
529		9.2657		4.4702		4.4458
530		3.6983		1.9788		-1.1215
531		2.9334		1.5901		-1.8864
532		4.1464		4.9705		-0.6734
533		8.7643		5.0166		3.9445
534		23.0697		13.5801		18.2499
535		14.8682		13.3341		10.0484
536		21.5758		16.5047		16.7559
537		16.1929		7.4271		11.3731
538		4.6450		4.5259		-0.1748
539		18.4422		15.5925		13.6224
540		7.6458		2.5207		2.8259
541		9.0840		5.8902		4.2641
542		8.0289		5.2111		3.2091
543		12.9472		9.6847		8.1274
544		20.3722		10.5367		15.5524
545		23.1805		15.8244		18.3607
546		9.7689		5.9363		4.9490
547		6.4809		5.4358		1.6611
548		10.9429		6.5606		6.1231
549		7.9901		5.6694		3.1702
550		6.7188		3.1667		1.8990
551		12.4210		4.9576		7.6012
552		5.7373		3.9143		0.9174
553		4.8045		5.2595		-0.0154
554		8.6992		2.4752		3.8794
555		10.0280		3.2891		5.2082
