# Final energies generated by paramfit for ../../../1_inputfiles/multiplicity_3_amplitude_1/fit.prmtop
# Num	Amber+K		Quantum		Initial Amber+K
0	-617810.27469	-617812.41840	-617838.78131
1	-617812.16140	-617814.79463	-617838.22310
2	-617813.58651	-617817.38125	-617837.20244
3	-617811.96547	-617816.22028	-617836.26575
4	-617806.99947	-617810.99838	-617835.47310
5	-617799.66185	-617803.09588	-617835.52559
6	-617802.86923	-617807.96421	-617834.20425
7	-617808.49158	-617813.29306	-617835.56082
8	-617812.10432	-617816.19552	-617836.94651
9	-617813.93071	-617815.38571	-617839.49626
10	-617811.54436	-617812.59136	-617839.63004
11	-617813.62364	-617819.23252	-617831.63840
12	-617809.57406	-617816.94452	-617829.99962
13	-617809.39638	-617815.81477	-617831.15390
14	-617809.64945	-617816.58292	-617830.86561
15	-617811.91534	-617816.93463	-617832.38209
16	-617813.43414	-617818.33198	-617831.42635
17	-617813.53802	-617818.98903	-617830.30416
18	-617813.06233	-617819.28588	-617830.10733
19	-617812.89758	-617818.69209	-617831.58457
20	-617811.57415	-617817.39287	-617832.02871
21	-617813.62909	-617818.63118	-617832.77130
22	-617814.48027	-617819.69101	-617832.18322
23	-617813.23401	-617817.97218	-617831.68345
24	-617810.28704	-617815.63633	-617830.99061
25	-617812.86110	-617817.20894	-617832.37550
26	-617814.19734	-617817.17403	-617833.97569
27	-617815.44810	-617819.05099	-617832.83619
28	-617817.88741	-617821.63251	-617831.70720
29	-617818.27501	-617821.70779	-617831.50322
30	-617815.55225	-617820.01821	-617831.08086
31	-617815.08272	-617819.24579	-617832.41239
32	-617814.20558	-617817.65276	-617833.59860
33	-617815.34581	-617818.35540	-617833.81348
34	-617816.13547	-617819.54896	-617833.07808
35	-617817.87445	-617819.90828	-617833.79912
36	-617820.21340	-617821.63579	-617834.56922
37	-617820.64276	-617821.19807	-617835.78648
38	-617820.52923	-617821.49101	-617835.56478
39	-617823.77388	-617823.95827	-617835.90010
40	-617826.29900	-617825.66488	-617835.77801
41	-617826.78598	-617825.44149	-617835.93464
42	-617823.40716	-617823.32209	-617835.23955
43	-617820.56988	-617820.95933	-617835.79907
44	-617820.09486	-617818.93067	-617837.79560
45	-617822.17299	-617820.28379	-617838.25448
46	-617821.82269	-617820.88086	-617837.05276
47	-617824.07975	-617823.62713	-617836.78540
48	-617825.15068	-617824.32436	-617837.32005
49	-617824.12324	-617823.32142	-617837.60192
50	-617824.66420	-617823.63929	-617838.00644
51	-617827.71191	-617825.47454	-617838.77661
52	-617829.88373	-617826.84455	-617838.60730
53	-617828.85034	-617826.43629	-617837.43134
54	-617825.31408	-617824.31442	-617836.56749
55	-617823.03627	-617821.59790	-617838.03008
56	-617822.58436	-617820.54838	-617839.03563
57	-617824.11438	-617821.41885	-617839.47955
58	-617821.14818	-617821.15306	-617836.38156
59	-617826.08625	-617824.65520	-617838.78105
60	-617825.89247	-617824.36963	-617838.83439
61	-617824.76378	-617823.57725	-617838.84248
62	-617824.93761	-617824.10435	-617838.70360
63	-617827.08496	-617825.26850	-617839.23036
64	-617827.82521	-617826.14205	-617838.11192
65	-617826.35692	-617825.21879	-617837.05612
66	-617823.62448	-617822.79766	-617837.33136
67	-617822.22112	-617820.88837	-617838.79766
68	-617821.40795	-617820.50107	-617838.74682
69	-617822.85455	-617820.91005	-617839.53424
70	-617822.83660	-617822.94127	-617837.23968
71	-617827.84784	-617824.79305	-617841.07523
72	-617827.31386	-617823.72514	-617841.70463
73	-617826.61196	-617824.33115	-617840.90046
74	-617826.04827	-617824.87425	-617840.02035
75	-617826.67146	-617825.07747	-617839.91151
76	-617826.78725	-617825.55719	-617838.58929
77	-617825.17467	-617824.50060	-617837.53775
78	-617822.07781	-617822.19122	-617837.22030
79	-617820.19956	-617820.27109	-617838.16945
80	-617819.96463	-617819.61238	-617838.98605
81	-617822.05389	-617821.00217	-617839.63482
82	-617825.54795	-617824.17629	-617839.70023
83	-617817.99400	-617815.59717	-617842.83661
84	-617818.41408	-617817.00714	-617841.71993
85	-617816.94091	-617819.62847	-617837.60056
86	-617813.75050	-617816.38242	-617837.88820
87	-617809.99784	-617810.93689	-617839.10073
88	-617806.87354	-617809.01904	-617836.71165
89	-617808.54170	-617813.35438	-617833.47641
90	-617812.76210	-617817.55913	-617834.04698
91	-617816.23561	-617818.70137	-617837.47394
92	-617817.44973	-617816.22698	-617841.69475
93	-617815.75196	-617814.68768	-617841.42282
94	-617816.55887	-617814.96843	-617842.03517
95	-617826.25531	-617821.84592	-617843.37820
96	-617824.13001	-617820.48488	-617842.82403
97	-617823.38233	-617821.10012	-617841.95113
98	-617823.94667	-617822.75356	-617841.06630
99	-617825.16949	-617824.22976	-617840.23903
100	-617824.88656	-617825.03631	-617838.10549
101	-617821.35351	-617823.02345	-617835.96869
102	-617816.28788	-617818.50314	-617835.86923
103	-617814.20370	-617815.54652	-617837.69233
104	-617816.93557	-617816.33110	-617840.15467
105	-617821.10677	-617821.24787	-617839.35145
106	-617825.63566	-617824.17371	-617840.53977
107	-617816.81425	-617814.86262	-617842.01359
108	-617814.32133	-617813.70529	-617841.04197
109	-617814.88658	-617815.00568	-617840.62506
110	-617817.40292	-617817.97388	-617840.15300
111	-617818.86522	-617821.37211	-617837.66846
112	-617815.35343	-617819.94032	-617834.51324
113	-617809.93515	-617814.45108	-617833.97081
114	-617802.27828	-617806.99601	-617834.14250
115	-617806.32139	-617807.79584	-617838.48568
116	-617812.13079	-617814.49248	-617838.12080
117	-617816.73260	-617820.32623	-617837.06669
